CEP;LAT;LOG
74493730;-16,65971;-49,39697
74493740;-16,66742;-49,38664
74493750;-16,68419;-49,39364
74493751;-16,68470;-49,38440
74493755;-16,68519;-49,37895
74493760;-16,68524;-49,38468
74493765;-16,68575;-49,38327
74493770;-16,68630;-49,37948
74493775;-16,68594;-49,37905
74493780;-16,68633;-49,38398
74493785;-16,68660;-49,37893
74493790;-16,68726;-49,37896
74493795;-16,68753;-49,37876
74493800;-16,68767;-49,37925
74493805;-16,68889;-49,37770
74493815;-16,68952;-49,38098
74493820;-16,68889;-49,38009
74493835;-16,68588;-49,38133
74493840;-16,68584;-49,38373
74493845;-16,68575;-49,38443
74493850;-16,68574;-49,38470
74493855;-16,68568;-49,38512
74493860;-16,68686;-49,37753
74493865;-16,68559;-49,37652
74493870;-16,68821;-49,37701
74493875;-16,68935;-49,37760
74493880;-16,68968;-49,37743
74494070;-16,68396;-49,39562
74494075;-16,68338;-49,39177
74494079;-16,68295;-49,39427
74494080;-16,68394;-49,39583
74494081;-16,68389;-49,39505
74494082;-16,68138;-49,39151
74494083;-16,68056;-49,39521
74494084;-16,68149;-49,39543
74494085;-16,68198;-49,39545
74494086;-16,68277;-49,39552
74494087;-16,68372;-49,39577
74494088;-16,68393;-49,39298
74494089;-16,68293;-49,39300
74494090;-16,68140;-49,39306
74494091;-16,68050;-49,39306
74494092;-16,65599;-49,37884
74494093;-16,65695;-49,37619
74494094;-16,65527;-49,37836
74494095;-16,65470;-49,37836
74494096;-16,65409;-49,37849
74494097;-16,65355;-49,37895
74494098;-16,65696;-49,37854
74494099;-16,65686;-49,37634
74494100;-16,65567;-49,37706
74494101;-16,65495;-49,37881
74494102;-16,65508;-49,37918
74494104;-16,65249;-49,37632
74494105;-16,65278;-49,37816
74494106;-16,65131;-49,37899
74494111;-16,64803;-49,37805
74494112;-16,65207;-49,37786
74494113;-16,65125;-49,37907
74494114;-16,65130;-49,37883
74494200;-16,65854;-49,36751
74494201;-16,65783;-49,36847
74494202;-16,65849;-49,36819
74494203;-16,65720;-49,36849
74494205;-16,65661;-49,36850
74494206;-16,65846;-49,36862
74494207;-16,65608;-49,36837
74494210;-16,65852;-49,36819
74494251;-16,65831;-49,37316
74494255;-16,65800;-49,37328
74494260;-16,65734;-49,37354
74494265;-16,65666;-49,37368
74494270;-16,65567;-49,37219
74494275;-16,65508;-49,37009
74494280;-16,65479;-49,37007
74494285;-16,65790;-49,37132
74494290;-16,65745;-49,37360
74494295;-16,65610;-49,37264
74494300;-16,65664;-49,37050
74494305;-16,65833;-49,36921
74494350;-16,65736;-49,37537
74494355;-16,65700;-49,37548
74494360;-16,65630;-49,37545
74494365;-16,65394;-49,37605
74494370;-16,65273;-49,37602
74494375;-16,65632;-49,37619
74494380;-16,65576;-49,37587
74494385;-16,65588;-49,37456
74494390;-16,65716;-49,37386
74494395;-16,65533;-49,37504
74494399;-16,65297;-49,37525
74494400;-16,69524;-49,40412
74494405;-16,69487;-49,40429
74494410;-16,69423;-49,40446
74494415;-16,69359;-49,40464
74494420;-16,69231;-49,40284
74494425;-16,69134;-49,40222
74494430;-16,69105;-49,40526
74494435;-16,69039;-49,40506
74494440;-16,68923;-49,40391
74494447;-16,68815;-49,40367
74494450;-16,68765;-49,40290
74494453;-16,68694;-49,40276
74494455;-16,68640;-49,40328
74494460;-16,69222;-49,39980
74494465;-16,69490;-49,39810
74494470;-16,69108;-49,40180
74494475;-16,69127;-49,40135
74494477;-16,69404;-49,40007
74494480;-16,69203;-49,40175
74494485;-16,69146;-49,40118
74494495;-16,69184;-49,40292
74494500;-16,69459;-49,40249
74494505;-16,69269;-49,40367
74494510;-16,69280;-49,40422
74494515;-16,69304;-49,40491
74494520;-16,69513;-49,40536
74494525;-16,68873;-49,40389
74494530;-16,68919;-49,40214
74494535;-16,68804;-49,40097
74494540;-16,68794;-49,40031
74494545;-16,68828;-49,39957
74494560;-16,69441;-49,40701
74494562;-16,69538;-49,40495
74494564;-16,70017;-49,40605
74494566;-16,69652;-49,40711
74494568;-16,69481;-49,40696
74494570;-16,69522;-49,40658
74494572;-16,69590;-49,40618
74494574;-16,69566;-49,40674
74494576;-16,69994;-49,40580
74494578;-16,69671;-49,40330
74494580;-16,69461;-49,40713
74494582;-16,69580;-49,40721
74494584;-16,69634;-49,40701
74494586;-16,69619;-49,40303
74494588;-16,69659;-49,40532
74494590;-16,69871;-49,40596
74494592;-16,70006;-49,40458
74494594;-16,69986;-49,40262
74494602;-16,69418;-49,39591
74494606;-16,69363;-49,39474
74494608;-16,69578;-49,39536
74494610;-16,69460;-49,39461
74494612;-16,69595;-49,39461
74494614;-16,69429;-49,39122
74494616;-16,69470;-49,39322
74494618;-16,69411;-49,39461
74494650;-16,69210;-49,39775
74494655;-16,69102;-49,39277
74494660;-16,69036;-49,39277
74494665;-16,68971;-49,39343
74494670;-16,68904;-49,39278
74494675;-16,68879;-49,39279
74494680;-16,68771;-49,39272
74494686;-16,69253;-49,39719
74494690;-16,69286;-49,39672
74494695;-16,69131;-49,39333
74494700;-16,69132;-49,39402
74494703;-16,69278;-49,39396
74494705;-16,69054;-49,39577
74494707;-16,68868;-49,39419
74494710;-16,69057;-49,39751
74494715;-16,69075;-49,39865
74494720;-16,68986;-49,39752
74494723;-16,68974;-49,39834
74494725;-16,68962;-49,39932
74494730;-16,68873;-49,39746
74494735;-16,68877;-49,39913
74494740;-16,69284;-49,39942
74494745;-16,69139;-49,39971
74494750;-16,69136;-49,39898
74494755;-16,69284;-49,39822
74494760;-16,69104;-49,39692
74494762;-16,69038;-49,39620
74494764;-16,68919;-49,39573
74494768;-16,68813;-49,39741
74494770;-16,69217;-49,39267
74494772;-16,69283;-49,39089
74494774;-16,69120;-49,39069
74494776;-16,69275;-49,39022
74494778;-16,69062;-49,38921
74494780;-16,69170;-49,38907
74494785;-16,69456;-49,39050
74494790;-16,69266;-49,38904
74494795;-16,69147;-49,38730
74494800;-16,69220;-49,38599
74494805;-16,69371;-49,38852
74494810;-16,69303;-49,38611
74494815;-16,69393;-49,38776
74494820;-16,69458;-49,38718
74494825;-16,69563;-49,38879
74494830;-16,69524;-49,38846
74494835;-16,69487;-49,38659
74494840;-16,69386;-49,38687
74494845;-16,69206;-49,38664
74494850;-16,69337;-49,38778
74494855;-16,69404;-49,38813
74494860;-16,69302;-49,38835
74494865;-16,69419;-49,38676
74494870;-16,69476;-49,38953
74494875;-16,69489;-49,38985
74494880;-16,69544;-49,39031
74494885;-16,69572;-49,39056
74495010;-16,68646;-49,39299
74495012;-16,68512;-49,39758
74495013;-16,68458;-49,39745
74495015;-16,68615;-49,39326
74495016;-16,68744;-49,39721
74495018;-16,68659;-49,39780
74495020;-16,68274;-49,38534
74495022;-16,68592;-49,39769
74495024;-16,68549;-49,39668
74495026;-16,68542;-49,39493
74495028;-16,68723;-49,39615
74495030;-16,67471;-49,38557
74495032;-16,68685;-49,39778
74495034;-16,68702;-49,39531
74495036;-16,68615;-49,39362
74495038;-16,68658;-49,39777
74495042;-16,67480;-49,38538
74495050;-16,68013;-49,38161
74495053;-16,68068;-49,38101
74495056;-16,68115;-49,38107
74495060;-16,67820;-49,39135
74495070;-16,68335;-49,38960
74495090;-16,68302;-49,38708
74495100;-16,67579;-49,38566
74495110;-16,68161;-49,38079
74495120;-16,67524;-49,38917
74495125;-16,67442;-49,38982
74495130;-16,68486;-49,39216
74495140;-16,67587;-49,38913
74495142;-16,67527;-49,38655
74495150;-16,67567;-49,38414
74495160;-16,67653;-49,38960
74495170;-16,68646;-49,39286
74495180;-16,66762;-49,39385
74495190;-16,66743;-49,39482
74495200;-16,67540;-49,38157
74495205;-16,67427;-49,38147
74495210;-16,67645;-49,38157
74495220;-16,67750;-49,38157
74495230;-16,67567;-49,38275
74495233;-16,67458;-49,38393
74495236;-16,67404;-49,38395
74495240;-16,67579;-49,38329
74495250;-16,67749;-49,38405
74495260;-16,67750;-49,38321
74495270;-16,67753;-49,38430
74495280;-16,67768;-49,38538
74495290;-16,67982;-49,38044
74495300;-16,67982;-49,38153
74495310;-16,68386;-49,38044
74495315;-16,68061;-49,37991
74495320;-16,68394;-49,38154
74495330;-16,67913;-49,38495
74495340;-16,68015;-49,38495
74495343;-16,68052;-49,38440
74495345;-16,68052;-49,38385
74495350;-16,68172;-49,38496
74495355;-16,68052;-49,38316
74495360;-16,68277;-49,38496
74495370;-16,68400;-49,38321
74495380;-16,68415;-49,38429
74495390;-16,68403;-49,38538
74495400;-16,67342;-49,38994
74495410;-16,67312;-49,38815
74495420;-16,67311;-49,38745
74495430;-16,67394;-49,38847
74495440;-16,67519;-49,38847
74495445;-16,68864;-49,40109
74495450;-16,67548;-49,38849
74495453;-16,67587;-49,38770
74495455;-16,67587;-49,38849
74495460;-16,67754;-49,38722
74495470;-16,67754;-49,38831
74495480;-16,67754;-49,38939
74495490;-16,67561;-49,39160
74495493;-16,67309;-49,39190
74495495;-16,67440;-49,39142
74495497;-16,67258;-49,39170
74495500;-16,67695;-49,39165
74495510;-16,67750;-49,39145
74495520;-16,67913;-49,38894
74495530;-16,68036;-49,38879
74495531;-16,68134;-49,38645
74495536;-16,68090;-49,38838
74495540;-16,68198;-49,38894
74495550;-16,68282;-49,38871
74495560;-16,68404;-49,38722
74495570;-16,68513;-49,38831
74495580;-16,68419;-49,38939
74495590;-16,67911;-49,39129
74495595;-16,67932;-49,39187
74495596;-16,68063;-49,39078
74495598;-16,68086;-49,39078
74495600;-16,68292;-49,39106
74495610;-16,68578;-49,39177
74495612;-16,68616;-49,38721
74495613;-16,68617;-49,38847
74495614;-16,68617;-49,38952
74495615;-16,68617;-49,39036
74495616;-16,68616;-49,39135
74495617;-16,68556;-49,39245
74495618;-16,68589;-49,39258
74495619;-16,68668;-49,39302
74495680;-16,67337;-49,38645
74495683;-16,66842;-49,39503
74495685;-16,66861;-49,39522
74495687;-16,66850;-49,39216
74495690;-16,67428;-49,39505
74495693;-16,66888;-49,39152
74495695;-16,66900;-49,39094
74495697;-16,66897;-49,39016
74495699;-16,66918;-49,39118
74495700;-16,65600;-49,39632
74495704;-16,65905;-49,38645
74495720;-16,68172;-49,37591
74495730;-16,68234;-49,37605
74495740;-16,68296;-49,37633
74495750;-16,68391;-49,37683
74495760;-16,68451;-49,37705
74495770;-16,68477;-49,37730
74495790;-16,68436;-49,37726
74495800;-16,68310;-49,37644
74495810;-16,68456;-49,37637
74495820;-16,68337;-49,37527
74495830;-16,68351;-49,37434
74495840;-16,68483;-49,37493
74495841;-16,68470;-49,37435
74495842;-16,68117;-49,37149
74495843;-16,68492;-49,37450
74495844;-16,68432;-49,37285
74495845;-16,68413;-49,37366
74495846;-16,68422;-49,37275
74495847;-16,68383;-49,37323
74495848;-16,68300;-49,37186
74495849;-16,68473;-49,37440
74495850;-16,68284;-49,37224
74495852;-16,68233;-49,37210
74495854;-16,68147;-49,37164
74495856;-16,68242;-49,37069
74495858;-16,68443;-49,37253
74495873;-16,68596;-49,37476
74495879;-16,68793;-49,37488
74495888;-16,68672;-49,37476
74495893;-16,68806;-49,37414
74495895;-16,68745;-49,37087
74495897;-16,68816;-49,37461
74496000;-16,65139;-49,38639
74496010;-16,65275;-49,38472
74496015;-16,65261;-49,38388
74496020;-16,64887;-49,38396
74496025;-16,65496;-49,38398
74496030;-16,65083;-49,38532
74496035;-16,65023;-49,38546
74496040;-16,64959;-49,38551
74496045;-16,64843;-49,38570
74496050;-16,64817;-49,38575
74496055;-16,64821;-49,38557
74496060;-16,65219;-49,38524
74496065;-16,65323;-49,38392
74496070;-16,65393;-49,38348
74496075;-16,65422;-49,38305
74496080;-16,65483;-49,38514
74496100;-16,65489;-49,38287
74496105;-16,65434;-49,38257
74496110;-16,65224;-49,38140
74496120;-16,65069;-49,38173
74496125;-16,65603;-49,38023
74496130;-16,65215;-49,38025
74496135;-16,65627;-49,37953
74496140;-16,65376;-49,38024
74496145;-16,65241;-49,38156
74496150;-16,65217;-49,38095
74496155;-16,65461;-49,38099
74496160;-16,65186;-49,38192
74496165;-16,65171;-49,38089
74496170;-16,65128;-49,38198
74496175;-16,65046;-49,38269
74496180;-16,64987;-49,38289
74496185;-16,65354;-49,38149
74496190;-16,65410;-49,38145
74496195;-16,65475;-49,38186
74496200;-16,65573;-49,38172
74496205;-16,65591;-49,38139
74496210;-16,65619;-49,38155
74496250;-16,65433;-49,38933
74496255;-16,65541;-49,38938
74496300;-16,67976;-49,37010
74496302;-16,68093;-49,37132
74496304;-16,68024;-49,37147
74496306;-16,68082;-49,37017
74496308;-16,68053;-49,37107
74496310;-16,67753;-49,36883
74496314;-16,67755;-49,36519
74496316;-16,67716;-49,36479
74496318;-16,67683;-49,36583
74496320;-16,67599;-49,36506
74496322;-16,67599;-49,36596
74496324;-16,67602;-49,36460
74496326;-16,67526;-49,36411
74496328;-16,68069;-49,37119
74496330;-16,68000;-49,37036
74496332;-16,67890;-49,37022
74496334;-16,67984;-49,37083
74496336;-16,67972;-49,36974
74496338;-16,67989;-49,36943
74496340;-16,67908;-49,36858
74496342;-16,67919;-49,36931
74496344;-16,67825;-49,36969
74496346;-16,67741;-49,36455
74503100;-16,67399;-49,29739
74505012;-16,67128;-49,29707
74505020;-16,66882;-49,29499
74510010;-16,67204;-49,29392
74510020;-16,67263;-49,29759
74510030;-16,67307;-49,29338
74510040;-16,67272;-49,29414
74513010;-16,67448;-49,29647
74513015;-16,67534;-49,28590
74513020;-16,67510;-49,29572
74513030;-16,67556;-49,29522
74513035;-16,67593;-49,28675
74513040;-16,67601;-49,29579
74513050;-16,67656;-49,29709
74513055;-16,67677;-49,29321
74515010;-16,67294;-49,29633
74515020;-16,67411;-49,29622
74515030;-16,67413;-49,29578
74515040;-16,67582;-49,29569
74515050;-16,67553;-49,29447
74515100;-16,67319;-49,29658
74515110;-16,67336;-49,29714
74515112;-16,67385;-49,29723
74520010;-16,66581;-49,29692
74520020;-16,66589;-49,29194
74520030;-16,66580;-49,29249
74520040;-16,66752;-49,29698
74520060;-16,66459;-49,29468
74520065;-16,66745;-49,29668
74520070;-16,67276;-49,29719
74520080;-16,66629;-49,29382
74520100;-16,67021;-49,29142
74520110;-16,67913;-49,29699
74520111;-16,67912;-49,29714
74520112;-16,67874;-49,29354
74520113;-16,67799;-49,29367
74520114;-16,67899;-49,29211
74523010;-16,65967;-49,29506
74523020;-16,66063;-49,29503
74523030;-16,66156;-49,29604
74523040;-16,66316;-49,29639
74523050;-16,66869;-49,29604
74523051;-16,66368;-49,29600
74523053;-16,66342;-49,29688
74523060;-16,66139;-49,29429
74523070;-16,66307;-49,29522
74523080;-16,66340;-49,29658
74523100;-16,66244;-49,29573
74523110;-16,66047;-49,29270
74523140;-16,66494;-49,29147
74523150;-16,66380;-49,29165
74523180;-16,66311;-49,29175
74523190;-16,66409;-49,29213
74523220;-16,65798;-49,29330
74523240;-16,65862;-49,29286
74523250;-16,65862;-49,29362
74523260;-16,65929;-49,29419
74523280;-16,65793;-49,29477
74523290;-16,65735;-49,29309
74523300;-16,65858;-49,29185
74523320;-16,66279;-49,29124
74523325;-16,66333;-49,29341
74523330;-16,65955;-49,29258
74523340;-16,65718;-49,29271
74523380;-16,65920;-49,29235
74523390;-16,65824;-49,29089
74523400;-16,65672;-49,29175
74523410;-16,66290;-49,29429
74523420;-16,66317;-49,29618
74523430;-16,66108;-49,29320
74523450;-16,66209;-49,29360
74523470;-16,66147;-49,29333
74523485;-16,65794;-49,29121
74523490;-16,65863;-49,29027
74523500;-16,65883;-49,28981
74523510;-16,65867;-49,28854
74523520;-16,65886;-49,28933
74523540;-16,65804;-49,29045
74523550;-16,65870;-49,29088
74523560;-16,65903;-49,29097
74523570;-16,66508;-49,29673
74523600;-16,67405;-49,28622
74523605;-16,67354;-49,28483
74523610;-16,66759;-49,29741
74523615;-16,66810;-49,29752
74525010;-16,67635;-49,28818
74525020;-16,67688;-49,28951
74525030;-16,67655;-49,29044
74525040;-16,67614;-49,29148
74525050;-16,67600;-49,29252
74525060;-16,67570;-49,29423
74525070;-16,66914;-49,28730
74530010;-16,68633;-49,28914
74530020;-16,68708;-49,29332
74530030;-16,67859;-49,29313
74530040;-16,67636;-49,29293
74530050;-16,67862;-49,29070
74530060;-16,67747;-49,29234
74530070;-16,68122;-49,29123
74530080;-16,68196;-49,29277
74530090;-16,67902;-49,29119
74530100;-16,67986;-49,28860
74530110;-16,68059;-49,29008
74530130;-16,68035;-49,28904
74530140;-16,67799;-49,28830
74530150;-16,67862;-49,28718
74530160;-16,67897;-49,28942
74530170;-16,68231;-49,28907
74530240;-16,68450;-49,29103
74530250;-16,68474;-49,29267
74530310;-16,68463;-49,29153
74530350;-16,68322;-49,29162
74530360;-16,68010;-49,29120
74530380;-16,68167;-49,29299
74530400;-16,68450;-49,29168
74530410;-16,67936;-49,29304
74530420;-16,68037;-49,29178
74530425;-16,68199;-49,29257
74530430;-16,68050;-49,29234
74530432;-16,67964;-49,29264
74530440;-16,68047;-49,29241
74530470;-16,68323;-49,29173
74533030;-16,68714;-49,28144
74533040;-16,68631;-49,28072
74533050;-16,68681;-49,28733
74533060;-16,68593;-49,28217
74533070;-16,68579;-49,28270
74533075;-16,68484;-49,28296
74533080;-16,68539;-49,28328
74533090;-16,68588;-49,28368
74533110;-16,68570;-49,28469
74533120;-16,68541;-49,28469
74533130;-16,68437;-49,28476
74533150;-16,68683;-49,28546
74533160;-16,68458;-49,28570
74533170;-16,68242;-49,28554
74533180;-16,68282;-49,28590
74533190;-16,68317;-49,28712
74533200;-16,68264;-49,28570
74533210;-16,68335;-49,28625
74533220;-16,68403;-49,28664
74533230;-16,68289;-49,28786
74533240;-16,68181;-49,28774
74533250;-16,67972;-49,28659
74533260;-16,68247;-49,28837
74533280;-16,68606;-49,28866
74533330;-16,68659;-49,28361
74533350;-16,68450;-49,28681
74533370;-16,67971;-49,28577
74533380;-16,68209;-49,28265
74535010;-16,67542;-49,28406
74535020;-16,67496;-49,28236
74535030;-16,67615;-49,28386
74535040;-16,67778;-49,28494
74535050;-16,67609;-49,28401
74535060;-16,67659;-49,28432
74535070;-16,67737;-49,28444
74535090;-16,67839;-49,28466
74535100;-16,67703;-49,28329
74535110;-16,67810;-49,28358
74535120;-16,67733;-49,28217
74535130;-16,67595;-49,28044
74535160;-16,67580;-49,28393
74535170;-16,67889;-49,28447
74535180;-16,67898;-49,28333
74535190;-16,67928;-49,28238
74535200;-16,67972;-49,28183
74535210;-16,67976;-49,28100
74535220;-16,68456;-49,28058
74535240;-16,67937;-49,28170
74535250;-16,68029;-49,28231
74535260;-16,68079;-49,28397
74535270;-16,68584;-49,28433
74535280;-16,67767;-49,28579
74535290;-16,67758;-49,28631
74535295;-16,67688;-49,28918
74535300;-16,67718;-49,28848
74535310;-16,67705;-49,28770
74535330;-16,67459;-49,28428
74535340;-16,68037;-49,28294
74535350;-16,68567;-49,28537
74535360;-16,68182;-49,27825
74535370;-16,68302;-49,27931
74535380;-16,68348;-49,28058
74535390;-16,68550;-49,27835
74535400;-16,68187;-49,28082
74535410;-16,68362;-49,27770
74535420;-16,68117;-49,28240
74535430;-16,68506;-49,27865
74535440;-16,68214;-49,28147
74535450;-16,68269;-49,28099
74535460;-16,68264;-49,27978
74535470;-16,68398;-49,27993
74535490;-16,68472;-49,27890
74535500;-16,68113;-49,28451
74535510;-16,67870;-49,28479
74535520;-16,67646;-49,28577
74535530;-16,67834;-49,27934
74535540;-16,67960;-49,27830
74535560;-16,67748;-49,28969
74535570;-16,67586;-49,28619
74535580;-16,67643;-49,28657
74543010;-16,67696;-49,28236
74543020;-16,67291;-49,28357
74543030;-16,67687;-49,27722
74543040;-16,67568;-49,27868
74543050;-16,66542;-49,27718
74543100;-16,67461;-49,28422
74543110;-16,66547;-49,27603
74543120;-16,66584;-49,27320
74543130;-16,67646;-49,27658
74543140;-16,67577;-49,27725
74543150;-16,67576;-49,27780
74543160;-16,67515;-49,27795
74543170;-16,67555;-49,27793
74543175;-16,67366;-49,28407
74543177;-16,67211;-49,28347
74543180;-16,67472;-49,27816
74543190;-16,67407;-49,27884
74543200;-16,67335;-49,27644
74543210;-16,67313;-49,27803
74543220;-16,67248;-49,27800
74543230;-16,67218;-49,27788
74543240;-16,67135;-49,27778
74543250;-16,67064;-49,27765
74543260;-16,67501;-49,28054
74543270;-16,67505;-49,27957
74543280;-16,67283;-49,27926
74543290;-16,67381;-49,28269
74543300;-16,67433;-49,28186
74543310;-16,67061;-49,27900
74543320;-16,67117;-49,27911
74543330;-16,67224;-49,28092
74543340;-16,67452;-49,28066
74543350;-16,67387;-49,28115
74543360;-16,67405;-49,28169
74543380;-16,67347;-49,28266
74543390;-16,66985;-49,28007
74543395;-16,67095;-49,28386
74543400;-16,66862;-49,27902
74543410;-16,66786;-49,27948
74543420;-16,66932;-49,28032
74543430;-16,66875;-49,28015
74543440;-16,66822;-49,27918
74543450;-16,66612;-49,27739
74543460;-16,66708;-49,27784
74543470;-16,66624;-49,27708
74543480;-16,66731;-49,27597
74543490;-16,66787;-49,27688
74543500;-16,66878;-49,27677
74543510;-16,66670;-49,27531
74543520;-16,66639;-49,27474
74543530;-16,66633;-49,27398
74543540;-16,66578;-49,27703
74543550;-16,66590;-49,27648
74550010;-16,66985;-49,28292
74550015;-16,66490;-49,28117
74550030;-16,66913;-49,28457
74550045;-16,67005;-49,28689
74550050;-16,66754;-49,28389
74550060;-16,66882;-49,28727
74550070;-16,66964;-49,28409
74550080;-16,66974;-49,28388
74550085;-16,66489;-49,27639
74550090;-16,66795;-49,28331
